Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,1,0,0,1,1219,0,1,0,4,1,1,0,0,0,0,4,1,0,32,3,1,0,0,0,0,0,1,0,0,4,0,1,0,3691,4605,1,0,1,15,3,2,80,1,7,3,4,7,7,5,6
24,0,0,0,1,506,0,1,0,29,1,0,0,1,0,0,2,1,0,91,3,1,0,0,0,0,0,1,0,0,1,1,0,0,3907,3622,1,1,0,13,3,2,80,3,6,2,4,6,2,1,2
34,0,0,0,1,665,0,1,0,6,4,0,0,0,1,0,1,0,1,41,3,2,0,0,0,0,0,0,1,0,3,0,0,1,4809,12482,1,1,0,14,3,3,80,0,16,3,3,16,13,2,10
55,0,0,0,1,478,0,1,0,2,3,0,0,1,0,0,3,1,0,60,2,5,1,0,0,0,0,0,0,0,1,0,1,0,19038,19805,8,1,0,12,3,2,80,3,34,2,3,1,0,0,0
40,1,0,0,1,1329,0,1,0,7,3,0,0,0,0,1,1,1,0,73,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2166,3339,3,0,1,14,3,2,80,0,10,3,1,4,2,0,3
30,0,0,0,1,570,0,0,1,5,3,0,1,0,0,0,4,0,1,30,2,2,0,0,0,0,0,0,0,1,3,1,0,0,6118,5431,1,1,0,13,3,3,80,3,10,2,3,10,9,1,2
35,0,0,1,0,944,0,0,1,1,3,0,1,0,0,0,3,0,1,92,3,3,0,0,0,0,0,0,0,1,3,0,0,1,8789,9096,1,1,0,14,3,1,80,0,10,3,4,10,7,0,8
20,1,0,0,1,1097,0,1,0,11,3,0,0,1,0,0,4,0,1,98,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2600,18275,1,0,1,15,3,1,80,0,1,2,3,1,0,0,0
29,0,0,0,1,1090,0,0,1,10,3,0,1,0,0,0,4,1,0,83,3,1,0,1,0,0,0,0,0,0,2,1,0,0,2297,17967,1,1,0,14,3,4,80,2,2,2,3,2,2,2,2
27,1,0,0,1,1420,0,0,1,2,1,0,1,0,0,0,3,1,0,85,3,1,0,1,0,0,0,0,0,0,1,1,0,0,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2
30,1,0,0,1,138,0,1,0,22,3,0,0,0,0,1,1,0,1,48,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2132,11539,4,0,1,11,3,2,80,0,7,2,3,5,2,0,1
26,1,1,0,0,265,0,0,1,29,2,0,0,1,0,0,2,1,0,79,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4969,21813,8,1,0,18,3,4,80,0,7,6,3,2,2,2,2
55,1,0,0,1,725,0,1,0,2,3,0,0,1,0,0,4,1,0,78,3,5,0,0,1,0,0,0,0,0,1,0,1,0,19859,21199,5,0,1,13,3,4,80,1,24,2,3,5,2,1,4
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
31,1,1,0,0,335,0,1,0,9,2,0,0,1,0,0,3,1,0,46,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2321,10322,0,0,1,22,4,1,80,0,4,0,3,3,2,1,2
53,0,0,0,1,1282,0,1,0,5,3,0,0,0,1,0,3,0,1,58,3,5,0,0,1,0,0,0,0,0,3,1,0,0,19094,10735,4,1,0,11,3,4,80,1,26,3,2,14,13,4,8
33,0,0,0,1,1198,0,1,0,1,4,0,0,0,1,0,3,1,0,100,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2799,3339,3,0,1,11,3,2,80,0,6,1,3,3,2,0,2
35,0,0,0,1,660,0,0,1,7,1,0,0,0,0,1,4,1,0,76,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2404,16192,1,1,0,13,3,1,80,1,1,3,3,1,0,0,0
36,0,0,0,1,164,0,0,1,2,2,0,0,1,0,0,2,1,0,61,2,3,0,0,0,0,0,0,0,1,3,0,1,0,7596,3809,1,1,0,13,3,2,80,2,10,2,3,10,9,9,0
54,0,0,0,1,431,0,1,0,7,4,0,0,1,0,0,4,0,1,68,3,2,0,0,0,0,0,0,1,0,4,0,1,0,6854,15696,4,1,0,15,3,2,80,1,14,2,2,7,1,1,7
38,0,0,1,0,240,0,1,0,2,4,0,0,0,0,1,1,0,1,75,4,2,0,0,0,0,1,0,0,0,1,0,0,1,5980,26085,6,0,1,12,3,4,80,0,17,2,3,15,7,4,12
29,0,0,0,1,592,0,1,0,7,3,0,0,0,0,1,4,1,0,59,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2062,19384,3,1,0,14,3,2,80,0,11,2,3,3,2,1,2
28,0,0,1,0,783,0,0,1,1,2,0,0,0,0,1,3,1,0,42,2,2,0,0,0,0,0,0,0,1,4,0,1,0,6834,19255,1,0,1,12,3,3,80,1,7,2,3,7,7,0,7
35,1,0,1,0,880,0,0,1,12,4,0,0,0,1,0,4,1,0,36,3,2,0,0,0,0,0,0,0,1,4,0,0,1,4581,10414,3,0,1,24,4,1,80,0,13,2,4,11,9,6,7
46,1,0,0,1,377,0,0,1,9,3,0,1,0,0,0,1,1,0,52,3,3,0,0,0,0,0,0,0,1,4,1,0,0,10096,15986,4,1,0,11,3,1,80,1,28,1,4,7,7,4,3
41,0,0,0,1,263,0,1,0,6,3,0,0,1,0,0,4,1,0,59,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4721,3119,2,0,1,13,3,3,80,0,20,3,3,18,13,2,17
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
31,1,0,0,1,359,1,0,0,18,5,0,0,0,0,0,4,1,0,89,4,1,0,0,0,0,0,0,0,0,1,0,1,0,2956,21495,0,1,0,17,3,3,80,0,2,4,3,1,0,0,0
33,0,1,0,0,1313,0,1,0,1,2,0,0,1,0,0,2,1,0,59,2,1,0,0,0,0,0,1,0,0,3,1,0,0,2008,20439,1,1,0,12,3,3,80,3,1,2,2,1,1,0,0
50,0,1,0,0,145,0,0,1,1,3,0,0,0,0,1,4,0,1,95,3,2,0,0,0,0,0,0,0,1,3,0,1,0,6347,24920,0,1,0,12,3,1,80,1,19,3,3,18,7,0,13
32,0,0,0,1,824,0,1,0,5,2,0,0,0,0,1,4,0,1,67,2,2,0,0,0,0,0,0,1,0,2,0,1,0,5878,15624,3,1,0,12,3,1,80,1,12,2,3,7,1,2,5
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
40,0,0,0,1,616,0,1,0,2,2,0,0,0,0,1,3,0,1,99,3,1,0,0,0,0,0,1,0,0,1,0,1,0,3377,25605,4,1,0,17,3,4,80,1,7,5,2,4,3,0,2
42,0,0,1,0,288,0,1,0,2,3,0,0,0,0,1,4,1,0,40,3,3,0,0,0,1,0,0,0,0,4,0,1,0,10124,18611,2,0,1,14,3,3,80,1,24,3,1,20,8,13,9
38,0,0,0,1,130,0,0,1,2,2,0,1,0,0,0,4,1,0,32,3,3,0,0,0,0,0,0,0,1,2,0,0,1,7351,20619,7,1,0,16,3,3,80,0,10,2,3,1,0,0,0
35,1,0,1,0,662,0,0,1,18,4,0,1,0,0,0,4,0,1,67,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4614,23288,0,0,1,18,3,3,80,1,5,0,2,4,2,3,2
49,0,0,0,1,1495,0,1,0,5,4,1,0,0,0,0,1,1,0,96,3,2,0,0,0,1,0,0,0,0,3,0,1,0,6651,21534,2,1,0,14,3,2,80,1,20,0,2,3,2,1,2
22,1,0,0,1,391,0,1,0,7,1,0,0,0,0,1,4,1,0,75,3,1,0,0,0,0,0,0,1,0,2,0,0,1,2472,26092,1,0,1,23,4,1,80,0,1,2,3,1,0,0,0
43,1,0,0,1,1372,0,0,1,9,3,0,1,0,0,0,1,0,1,85,1,2,0,0,0,0,0,0,0,1,3,0,0,1,5346,9489,8,1,0,13,3,2,80,0,7,2,2,4,3,1,3
22,1,0,0,1,391,0,1,0,7,1,0,0,0,0,1,4,1,0,75,3,1,0,0,0,0,0,0,1,0,2,0,0,1,2472,26092,1,0,1,23,4,1,80,0,1,2,3,1,0,0,0
18,1,0,1,0,1306,0,0,1,5,3,0,1,0,0,0,2,1,0,69,3,1,0,1,0,0,0,0,0,0,2,0,0,1,1878,8059,1,0,1,14,3,4,80,0,0,3,3,0,0,0,0
27,0,0,0,1,975,0,1,0,7,3,0,0,1,0,0,4,0,1,55,2,2,0,0,0,1,0,0,0,0,1,0,0,1,6811,23398,8,1,0,19,3,1,80,0,9,2,1,7,6,0,7
43,0,0,0,1,930,0,1,0,6,3,0,0,1,0,0,1,0,1,73,2,2,0,0,0,0,0,0,1,0,3,0,0,1,4081,20003,1,0,1,14,3,1,80,0,20,3,1,20,7,1,8
28,1,0,0,1,103,0,1,0,24,3,0,0,0,0,1,3,1,0,50,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2028,12947,5,0,1,14,3,2,80,0,6,4,3,4,2,0,3
53,0,0,0,1,970,0,1,0,7,3,0,0,0,0,1,3,1,0,59,4,4,1,0,0,0,0,0,0,0,3,0,1,0,14814,13514,3,1,0,19,3,3,80,0,32,3,3,5,1,1,3
35,0,0,0,1,1395,0,1,0,9,4,0,0,1,0,0,2,1,0,48,3,2,0,0,0,0,0,0,1,0,3,0,0,1,5098,18698,1,1,0,19,3,2,80,0,10,5,3,10,7,0,8
27,0,0,1,0,591,0,1,0,2,3,0,0,1,0,0,4,1,0,87,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2580,6297,2,1,0,13,3,3,80,0,6,0,2,4,2,1,2
24,0,0,0,1,350,0,1,0,21,2,1,0,0,0,0,3,1,0,57,2,1,0,0,0,0,0,1,0,0,1,1,0,0,2296,10036,0,1,0,14,3,2,80,3,2,3,3,1,1,0,0
28,1,0,1,0,289,0,1,0,2,2,0,0,1,0,0,3,1,0,38,2,1,0,0,0,0,0,1,0,0,1,0,0,1,2561,5355,7,1,0,11,3,3,80,0,8,2,2,0,0,0,0
32,0,0,0,1,234,0,0,1,1,4,0,0,1,0,0,2,1,0,68,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2269,18024,0,1,0,14,3,2,80,1,3,2,3,2,2,2,2
46,1,0,0,1,261,0,1,0,21,2,0,0,1,0,0,4,0,1,66,3,2,0,0,0,1,0,0,0,0,2,0,1,0,8926,10842,4,1,0,22,4,4,80,1,13,2,4,9,7,3,7
31,1,0,0,1,330,0,1,0,22,4,0,0,1,0,0,4,1,0,98,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6179,21057,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
51,1,0,1,0,1150,0,1,0,8,4,0,0,0,0,1,1,1,0,53,1,3,0,0,0,0,1,0,0,0,4,0,0,1,10650,25150,2,1,0,15,3,4,80,0,18,2,3,4,2,0,3
56,1,0,0,1,310,0,1,0,7,2,1,0,0,0,0,4,1,0,72,3,1,0,0,0,0,0,1,0,0,3,0,1,0,2339,3666,8,1,0,11,3,4,80,1,14,4,1,10,9,9,8
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
28,1,0,0,1,1485,0,1,0,12,1,0,0,0,0,1,3,0,1,79,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2515,22955,1,0,1,11,3,4,80,0,1,4,2,1,1,0,0
24,1,0,0,1,813,0,1,0,1,3,0,0,1,0,0,2,1,0,61,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2293,3020,2,0,1,16,3,1,80,1,6,2,2,2,0,2,0
26,0,0,0,1,572,0,0,1,10,3,0,0,1,0,0,3,1,0,46,3,2,0,0,0,0,0,0,0,1,4,0,0,1,4684,9125,1,1,0,13,3,1,80,0,5,4,3,5,3,1,2
39,0,0,0,1,1329,0,0,1,4,4,0,0,0,0,1,4,0,1,47,2,2,0,0,0,0,0,0,0,1,3,0,1,0,5902,14590,4,1,0,14,3,3,80,1,17,1,4,15,11,5,9
45,1,0,1,0,306,0,0,1,26,4,0,0,0,0,1,1,0,1,100,3,2,0,0,0,0,0,0,0,1,1,0,1,0,4286,5630,2,1,0,14,3,4,80,2,5,4,3,1,1,0,0
34,0,0,0,1,678,0,1,0,19,3,0,0,0,0,1,2,0,1,35,2,1,0,0,0,0,0,0,1,0,4,0,1,0,2929,20338,1,1,0,12,3,2,80,0,10,3,3,10,9,8,7
18,1,0,1,0,544,0,0,1,3,2,0,0,1,0,0,2,0,1,70,3,1,0,1,0,0,0,0,0,0,4,0,0,1,1569,18420,1,0,1,12,3,3,80,0,0,2,4,0,0,0,0
35,0,0,1,0,200,0,1,0,18,2,0,0,0,0,1,3,1,0,60,3,3,0,0,0,0,1,0,0,0,4,0,0,1,9362,19944,2,1,0,11,3,3,80,0,10,2,3,2,2,2,2
28,1,1,0,0,1366,0,1,0,24,2,1,0,0,0,0,2,1,0,72,2,3,0,0,0,1,0,0,0,0,1,0,0,1,8722,12355,1,1,0,12,3,1,80,0,10,2,2,10,7,1,9
54,0,0,0,1,1217,0,1,0,2,4,1,0,0,0,0,1,0,1,60,3,3,1,0,0,0,0,0,0,0,3,0,1,0,13549,24001,9,1,0,12,3,1,80,1,16,5,1,4,3,0,3
51,0,0,0,1,1469,0,1,0,8,4,0,0,0,0,1,2,1,0,81,2,3,1,0,0,0,0,0,0,0,2,0,1,0,12490,15736,5,1,0,16,3,4,80,2,16,5,1,10,9,4,7
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
49,0,0,1,0,1064,0,1,0,2,1,0,0,0,0,1,2,1,0,42,3,5,1,0,0,0,0,0,0,0,4,0,1,0,19161,13738,3,1,0,15,3,4,80,0,28,3,3,5,4,4,3
35,1,0,0,1,763,0,0,1,15,2,0,0,1,0,0,1,1,0,59,1,2,0,0,0,0,0,0,0,1,4,1,0,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
32,0,0,1,0,585,0,1,0,10,3,0,0,0,0,1,1,1,0,56,3,1,0,0,0,0,0,0,1,0,3,0,1,0,3433,17360,6,1,0,13,3,1,80,1,10,3,2,5,2,1,3
28,1,0,0,1,103,0,1,0,24,3,0,0,0,0,1,3,1,0,50,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2028,12947,5,0,1,14,3,2,80,0,6,4,3,4,2,0,3
45,0,0,0,1,1234,0,0,1,11,2,0,0,0,0,1,4,0,1,90,3,4,0,0,1,0,0,0,0,0,4,0,1,0,17650,5404,3,1,0,13,3,2,80,1,26,4,4,9,3,1,1
29,1,0,0,1,350,1,0,0,13,3,0,0,0,0,0,1,1,0,56,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2335,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
48,0,0,0,1,817,0,0,1,2,1,0,1,0,0,0,2,1,0,56,4,2,0,0,0,0,0,0,0,1,2,0,1,0,8120,18597,3,1,0,12,3,4,80,0,12,3,3,2,2,2,2
29,0,0,0,1,657,0,1,0,27,3,0,0,1,0,0,2,0,1,66,3,2,0,0,0,1,0,0,0,0,3,0,1,0,4335,25549,4,1,0,12,3,1,80,1,11,3,2,8,7,1,1
24,1,0,0,1,1448,0,0,1,1,1,1,0,0,0,0,1,0,1,62,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3202,21972,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
46,0,0,0,1,706,0,1,0,2,2,0,0,0,0,1,4,1,0,82,3,3,0,0,0,0,1,0,0,0,4,1,0,0,8578,19989,3,1,0,14,3,3,80,1,12,4,2,9,8,4,7
35,0,0,0,1,1370,0,1,0,27,4,0,0,0,0,1,4,1,0,49,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6883,5151,2,1,0,16,3,2,80,1,17,3,3,7,7,0,7
21,1,0,1,0,756,0,0,1,1,1,1,0,0,0,0,1,0,1,99,2,1,0,1,0,0,0,0,0,0,2,0,0,1,2174,9150,1,0,1,11,3,3,80,0,3,3,3,3,2,1,2
45,0,0,0,1,974,0,1,0,1,4,0,0,1,0,0,4,0,1,91,3,1,0,0,0,0,0,1,0,0,4,1,0,0,2270,11005,3,1,0,14,3,4,80,2,8,2,3,5,3,0,2
23,1,0,0,1,1320,0,1,0,8,1,0,0,1,0,0,4,1,0,93,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
26,1,0,1,0,342,0,1,0,2,3,0,0,0,0,1,1,1,0,57,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2042,15346,6,0,1,14,3,2,80,1,6,2,3,3,2,1,2
28,1,0,1,0,1009,0,1,0,1,3,0,0,1,0,0,1,1,0,45,2,1,0,0,0,0,0,1,0,0,2,1,0,0,2596,7160,1,1,0,15,3,1,80,2,1,2,3,1,0,0,0
18,0,1,0,0,1124,0,1,0,1,3,0,0,0,0,1,4,0,1,97,3,1,0,0,0,0,0,1,0,0,4,0,0,1,1611,19305,1,1,0,15,3,3,80,0,0,5,4,0,0,0,0
31,0,0,0,1,1463,0,1,0,23,3,0,0,1,0,0,2,1,0,64,2,2,0,0,0,1,0,0,0,0,4,0,1,0,5582,14408,0,1,0,21,4,2,80,1,10,2,3,9,0,7,8
32,1,0,0,1,1045,0,0,1,4,4,0,0,1,0,0,4,1,0,32,1,3,0,0,0,0,0,0,0,1,4,0,1,0,10400,25812,1,1,0,11,3,3,80,0,14,2,2,14,8,9,8
31,0,0,0,1,1082,0,1,0,1,4,0,0,1,0,0,3,1,0,87,3,1,0,0,0,0,0,0,1,0,2,0,0,1,2501,18775,1,1,0,17,3,2,80,0,1,4,3,1,1,1,0
47,0,0,0,1,571,0,0,1,14,3,0,0,1,0,0,3,0,1,78,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4591,24200,3,0,1,17,3,3,80,1,11,4,2,5,4,1,2
58,0,0,0,1,1145,0,1,0,9,3,0,0,1,0,0,2,0,1,75,2,1,0,0,0,0,0,0,1,0,2,0,1,0,3346,11873,4,0,1,20,4,2,80,1,9,3,2,1,0,0,0
35,1,0,0,1,556,0,1,0,23,2,0,0,0,0,1,2,1,0,50,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1
28,1,0,0,1,890,0,1,0,2,4,0,0,1,0,0,3,1,0,46,3,1,0,0,0,0,0,0,1,0,3,0,0,1,4382,16374,6,1,0,17,3,4,80,0,5,3,2,2,2,2,1
30,0,0,0,1,1092,0,1,0,10,3,0,0,1,0,0,1,0,1,64,3,3,0,0,0,0,1,0,0,0,3,0,0,1,9667,2739,9,1,0,14,3,2,80,0,9,3,3,7,7,0,2
26,1,0,0,1,1357,0,1,0,25,3,0,0,0,0,1,1,1,0,48,1,1,0,0,0,0,0,1,0,0,3,0,0,1,2293,10558,1,1,0,12,3,3,80,0,1,2,2,1,0,0,1
33,1,0,0,1,465,0,1,0,2,2,0,0,0,0,1,1,0,1,39,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2707,21509,7,1,0,20,4,1,80,0,13,3,4,9,7,1,7
25,1,0,0,1,867,0,0,1,19,2,0,1,0,0,0,3,1,0,36,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2413,18798,1,0,1,18,3,3,80,3,1,2,3,1,0,0,0
32,1,0,0,1,374,0,1,0,25,4,0,0,0,0,1,1,1,0,87,3,1,0,0,0,0,0,1,0,0,4,0,0,1,2795,18016,1,0,1,24,4,3,80,0,1,2,1,1,0,0,1
36,1,0,0,1,1456,0,0,1,13,5,0,1,0,0,0,2,1,0,96,2,2,0,0,0,0,0,0,0,1,1,1,0,0,6134,8658,5,0,1,13,3,2,80,3,16,3,3,2,2,2,2
33,1,0,0,1,1017,0,1,0,25,3,0,0,1,0,0,1,1,0,55,2,1,0,0,0,0,0,0,1,0,2,0,0,1,2313,2993,4,0,1,20,4,2,80,0,5,0,3,2,2,2,2
38,0,0,0,1,1035,0,0,1,3,4,0,0,0,0,1,2,1,0,42,3,2,0,0,0,0,0,0,0,1,4,0,0,1,6861,4981,8,0,1,12,3,3,80,0,19,1,3,1,0,0,0
34,0,0,0,1,1397,0,1,0,1,5,0,0,0,0,1,2,1,0,42,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2691,7660,1,1,0,12,3,4,80,1,10,4,2,10,9,8,8
37,1,0,0,1,1373,0,1,0,2,2,0,0,0,1,0,4,1,0,92,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2090,2396,6,0,1,15,3,2,80,0,7,3,3,0,0,0,0
32,0,0,0,1,427,0,1,0,1,3,0,0,1,0,0,1,1,0,33,3,2,0,0,0,0,1,0,0,0,4,0,1,0,6162,10877,1,0,1,22,4,2,80,1,9,3,3,9,8,7,8
23,1,0,0,1,1320,0,1,0,8,1,0,0,1,0,0,4,1,0,93,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
47,1,1,0,0,666,0,1,0,29,4,0,0,0,0,1,1,1,0,88,3,3,0,0,1,0,0,0,0,0,2,0,1,0,11849,10268,1,0,1,12,3,4,80,1,10,2,2,10,7,9,9
32,1,0,0,1,1033,0,1,0,9,3,0,0,1,0,0,1,0,1,41,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4200,10224,7,1,0,22,4,1,80,0,10,2,4,5,4,0,4
54,0,0,0,1,155,0,1,0,9,2,0,0,0,0,1,1,0,1,67,3,2,0,0,0,0,0,0,1,0,3,0,1,0,2897,22474,3,1,0,11,3,3,80,2,9,6,2,4,3,2,3
32,0,0,0,1,128,0,1,0,2,1,1,0,0,0,0,4,1,0,84,2,2,0,0,0,0,0,1,0,0,1,0,0,1,2176,19737,4,1,0,13,3,4,80,0,9,5,3,6,2,0,4
24,1,0,0,1,984,0,1,0,17,2,0,0,0,0,1,4,0,1,97,3,1,0,0,0,0,0,1,0,0,2,0,1,0,2210,3372,1,1,0,13,3,1,80,1,1,3,1,1,0,0,0
28,1,0,0,1,1475,0,0,1,13,2,0,1,0,0,0,4,0,1,84,3,2,0,0,0,0,0,0,0,1,3,0,0,1,9854,23352,3,0,1,11,3,4,80,0,6,0,3,2,0,2,2
48,1,0,1,0,708,0,0,1,7,2,0,0,1,0,0,4,0,1,95,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2655,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7
34,1,0,1,0,988,1,0,0,23,3,0,0,0,0,0,2,0,1,43,3,3,0,0,0,0,0,0,0,0,1,1,0,0,9950,11533,9,0,1,15,3,3,80,3,11,2,3,3,2,0,2
40,0,0,0,1,1137,0,1,0,1,4,0,0,0,0,1,1,1,0,98,3,4,0,0,1,0,0,0,0,0,1,1,0,0,16823,18991,2,1,0,11,3,1,80,1,22,3,3,19,7,11,16
48,0,0,0,1,277,0,1,0,6,3,0,0,0,0,1,1,1,0,97,2,2,0,0,0,1,0,0,0,0,3,0,0,1,4240,13119,2,1,0,13,3,4,80,0,19,0,3,2,2,2,2
40,0,0,0,1,444,0,0,1,2,2,0,1,0,0,0,2,0,1,92,3,2,0,0,0,0,0,0,0,1,2,0,1,0,5677,4258,3,1,0,14,3,3,80,1,15,4,3,11,8,5,10
33,1,0,0,1,813,0,1,0,14,3,0,0,1,0,0,3,1,0,58,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2436,22149,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
47,1,0,1,0,719,0,0,1,27,2,0,0,0,0,1,2,0,1,77,4,2,0,0,0,0,0,0,0,1,3,0,0,1,6397,10339,4,0,1,12,3,4,80,0,8,2,3,5,4,1,3
32,0,0,1,0,116,0,1,0,13,3,0,0,0,1,0,3,0,1,77,2,1,0,0,0,0,0,1,0,0,2,0,1,0,2743,7331,1,1,0,20,4,3,80,1,2,2,3,2,2,2,2
26,0,0,0,1,474,0,1,0,3,3,0,0,0,0,1,1,0,1,89,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2061,11133,1,1,0,21,4,1,80,0,1,5,3,1,0,0,0
38,0,0,1,0,693,0,1,0,7,3,0,0,0,0,1,4,1,0,57,4,1,0,0,0,0,0,0,1,0,3,1,0,0,2610,15748,1,1,0,11,3,4,80,3,4,2,3,4,2,0,3
30,0,1,0,0,641,0,0,1,25,2,1,0,0,0,0,4,0,1,85,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4736,6069,7,0,1,12,3,2,80,1,4,2,4,2,2,2,2
40,0,0,0,1,1342,0,0,1,9,2,0,0,1,0,0,1,1,0,47,3,2,0,0,0,0,0,0,0,1,1,0,1,0,5473,19345,0,1,0,12,3,4,80,0,9,5,4,8,4,7,1
42,1,0,1,0,933,0,1,0,19,3,0,0,1,0,0,3,1,0,57,4,1,0,0,0,0,0,0,1,0,3,1,0,0,2759,20366,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2
44,1,0,0,1,621,0,1,0,15,3,0,0,1,0,0,1,0,1,73,3,3,0,0,0,1,0,0,0,0,4,0,1,0,7978,14075,1,1,0,11,3,4,80,1,10,2,3,10,7,0,5
25,1,0,0,1,383,0,0,1,9,2,0,0,0,0,1,1,1,0,68,2,1,0,1,0,0,0,0,0,0,1,0,1,0,4400,15182,3,1,0,12,3,1,80,0,6,2,3,3,2,2,2
35,1,0,0,1,104,0,1,0,2,3,0,0,0,0,1,1,0,1,69,3,1,0,0,0,0,0,1,0,0,1,1,0,0,2074,26619,1,0,1,12,3,4,80,1,1,2,3,1,0,0,0
27,1,0,0,1,1420,0,0,1,2,1,0,1,0,0,0,3,1,0,85,3,1,0,1,0,0,0,0,0,0,1,1,0,0,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2
28,1,0,0,1,1485,0,1,0,12,1,0,0,0,0,1,3,0,1,79,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2515,22955,1,0,1,11,3,4,80,0,1,4,2,1,1,0,0
42,0,0,0,1,419,0,0,1,12,4,0,1,0,0,0,2,1,0,77,3,2,0,0,0,0,0,0,0,1,4,1,0,0,5087,2900,3,0,1,12,3,3,80,2,14,4,3,0,0,0,0
35,1,0,0,1,763,0,0,1,15,2,0,0,1,0,0,1,1,0,59,1,2,0,0,0,0,0,0,0,1,4,1,0,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
22,1,0,1,0,1368,0,1,0,4,1,1,0,0,0,0,3,1,0,99,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3894,9129,5,1,0,16,3,3,80,0,4,3,3,2,2,1,2
